run_id,model,case_number,status,wall_seconds,preprocess_seconds,inference_seconds,reconstruction_seconds,export_seconds,metrics_seconds,mass_probability_max,native_voxels,predicted_mass_voxels,mass_score_definition
dynunet-control10k-seed0,dynunet,1,completed,4.020350620150566,0.05455233156681061,0.8817457295954227,1.444473471492529,1.6357997097074986,,0.9999919533729553,28835840.0,5179.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,2,completed,6.7394814640283585,0.049490973353385925,1.0083605386316776,1.3247565366327763,1.4472736679017544,,1.0,26476544.0,6820.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,3,completed,8.604739721864462,0.05181023105978966,1.006457306444645,1.3419109173119068,1.4032269529998302,,0.9712963700294495,25952256.0,2429.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,4,completed,6.67886233702302,0.053002916276454926,0.6075395904481411,0.5780665501952171,0.5836697816848755,,0.7500047087669373,10747904.0,1806.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,5,completed,6.242382347583771,0.04073391482234001,0.5614485889673233,1.1250706873834133,1.2102517895400524,,1.0,22282240.0,2334.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,6,completed,7.042634230107069,0.042604122310876846,0.5770757459104061,2.2312962114810944,1.3132106140255928,,0.7298154234886169,22020096.0,37.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,7,completed,9.170166123658419,0.07631872594356537,1.0439149998128414,1.3731040805578232,1.9184607937932014,,0.48601359128952026,27000832.0,47.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,8,completed,9.446484539657831,0.07235034927725792,0.5747517719864845,1.2850062437355518,1.3251448720693588,,0.4917614758014679,24379392.0,123.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,9,completed,8.75707994401455,0.09691451117396355,2.1350321359932423,1.4283775053918362,1.4258557073771954,,0.856738269329071,25690112.0,2174.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,10,completed,8.021825063973665,0.04919091984629631,0.5893689393997192,1.2254797741770744,1.3310950994491577,,0.9999925494194031,24117248.0,1219.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,11,completed,7.742989398539066,0.0551302433013916,0.8356712758541107,1.1438694782555103,1.187941774725914,,0.284762442111969,22282240.0,0.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,12,completed,7.171251624822617,0.058113690465688705,0.8341645300388336,1.0967280603945255,1.1862070336937904,,0.9999749064445496,21495808.0,4185.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,13,completed,5.9152942933142185,0.034848652780056,0.5562658458948135,0.6448925100266933,0.6562397517263889,,0.999983012676239,11534336.0,1399.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,14,completed,5.3210091926157475,0.035321079194545746,0.5424404963850975,0.876946285367012,0.859914168715477,,1.0,15466496.0,8349.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,15,completed,5.474967617541552,0.048277392983436584,0.5992795526981354,1.2186983935534954,1.2180000767111778,,0.7500216960906982,22282240.0,5859.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,16,completed,6.804626673460007,0.0473976768553257,0.5601046569645405,1.2574470080435276,1.3729105703532696,,0.4989856481552124,24903680.0,315.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,17,completed,8.390313804149628,0.05835828185081482,1.0453628487884998,1.5940842255949974,1.7280653528869152,,1.0,29622272.0,4920.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,18,completed,8.903197091072798,0.06992962583899498,1.4533370435237885,1.4075111337006092,1.5428124442696571,,0.9999963045120239,27262976.0,14898.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,19,completed,9.025201484560966,0.0559682659804821,0.809120636433363,1.3244994580745697,1.427728720009327,,1.0,24379392.0,6719.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,20,completed,9.020697634667158,0.0623517781496048,1.4436091110110283,1.602736409753561,1.714676033705473,,0.9999983310699463,28573696.0,1624.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,21,completed,8.682383954524994,0.059648770838975906,0.8604331016540527,1.2695754021406174,1.3422330021858215,,1.0,23330816.0,3719.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,22,completed,8.204596661031246,0.047341473400592804,0.7966691292822361,1.0758020468056202,1.1985317468643188,,1.0,21233664.0,2290.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,23,completed,9.636008732020855,0.058893777430057526,0.6503034681081772,2.200798287987709,2.547564573585987,,0.9991538524627686,42205184.0,1042.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,24,completed,10.437376212328672,0.05053495243191719,0.7745648361742496,2.1491692923009396,1.2637056820094585,,0.9999452233314514,23330816.0,9086.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,25,completed,11.027260262519121,0.05287238210439682,1.0052855126559734,1.3543018475174904,1.5123123563826084,,1.0,25690112.0,12071.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,26,completed,9.373164132237434,0.06570494920015335,1.4806799292564392,1.4267606884241104,1.66652986779809,,0.9997454285621643,28049408.0,4137.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,27,completed,8.964335639029741,0.056819021701812744,1.0158515572547913,1.3874668143689632,1.6168045289814472,,1.0,27525120.0,4576.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,28,completed,8.63434136658907,0.04543999210000038,0.5360100604593754,1.2356557361781597,1.300499215722084,,0.37965482473373413,22806528.0,0.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,29,completed,8.497440330684185,0.05404212325811386,1.0186475776135921,1.3988207094371319,1.5570629574358463,,0.9999995827674866,27525120.0,9235.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,30,completed,8.388186521828175,0.06327635422348976,1.4564904943108559,1.3585009835660458,1.537590779364109,,1.0,25952256.0,3511.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,31,completed,8.472344603389502,0.042797788977622986,0.5660455003380775,1.2136606760323048,1.405426051467657,,0.8948354721069336,23855104.0,221.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,32,completed,8.884052976965904,0.0588674396276474,0.9991005174815655,1.5391898974776268,1.8280544765293598,,1.0,29360128.0,2477.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,33,completed,8.377697091549635,0.04482864588499069,0.5867331810295582,1.1797409132122993,1.211718164384365,,0.9737109541893005,22020096.0,195.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,34,completed,8.276604566723108,0.056575220078229904,1.5121176838874817,1.1818246133625507,1.3348736017942429,,0.999997079372406,22544384.0,7965.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,35,completed,6.064897578209639,0.04531029239296913,1.0720977894961834,0.5581705160439014,0.5986048839986324,,0.9999792575836182,10485760.0,1190.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,36,completed,7.55348364263773,0.06903110444545746,1.4755883440375328,1.6571434140205383,1.9002399630844593,,0.9942192435264587,31719424.0,2675.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,37,completed,6.517316423356533,0.042279623448848724,1.004828542470932,0.7420077249407768,0.738657034933567,,0.7367505431175232,12845056.0,177.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,38,completed,7.6440912038087845,0.05352814868092537,1.5114876702427864,1.7520705796778202,0.8197749964892864,,0.7122837901115417,14942208.0,66.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,39,completed,7.707622293382883,0.06838896498084068,1.5309820547699928,1.6293961927294731,1.9913310892879963,,0.6262213587760925,31457280.0,813.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,40,completed,12.624842435121536,0.07354249432682991,0.8569993525743484,3.7353167049586773,2.696291234344244,,0.5465194582939148,44302336.0,151.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,41,completed,11.34889392182231,0.032136887311935425,0.5463643595576286,0.6136893592774868,0.6815840937197208,,1.0,11534336.0,2237.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,42,completed,8.964911852031946,0.04306236654520035,0.8295385502278805,0.590949360281229,0.6467914581298828,,0.4577379822731018,11534336.0,0.0,maximum_native_class2_probability
