run_id,model,case_number,status,wall_seconds,preprocess_seconds,inference_seconds,reconstruction_seconds,export_seconds,metrics_seconds,mass_probability_max,native_voxels,predicted_mass_voxels,mass_score_definition
dynunet-control10k-seed0,dynunet,1,completed,4.109804540872574,0.05707717686891556,0.8666808530688286,1.4896343909204006,1.6925125643610954,,0.9999919533729553,28835840.0,5179.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,2,completed,6.829187054187059,0.05296255275607109,0.9820005893707275,1.3421805687248707,1.432823035866022,,1.0,26476544.0,6820.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,3,completed,8.70315871015191,0.056052032858133316,0.9935005940496922,1.3366312496364117,1.4023758731782436,,0.9712963700294495,25952256.0,2429.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,4,completed,6.6832110658288,0.03970486670732498,0.6198214702308178,0.5609780475497246,0.6068570762872696,,0.7500047087669373,10747904.0,1806.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,5,completed,6.278121471405029,0.044223226606845856,0.5295780152082443,1.1399690546095371,1.2316274642944336,,1.0,22282240.0,2334.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,6,completed,6.019702013581991,0.04656180366873741,0.5529801733791828,1.1541919484734535,1.325313825160265,,0.7298154234886169,22020096.0,37.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,7,completed,7.792724180966616,0.06771766766905785,1.07201686501503,1.3714677207171917,1.567304354161024,,0.48601359128952026,27000832.0,47.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,8,completed,8.012897815555334,0.059224799275398254,0.5565601587295532,1.281537238508463,1.3137962073087692,,0.4917614758014679,24379392.0,123.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,9,completed,8.419973481446505,0.08346442878246307,2.01815614849329,1.4368614181876183,1.448098000138998,,0.856738269329071,25690112.0,2174.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,10,completed,8.075704611837864,0.052171166986227036,0.5617976635694504,1.2613765224814415,1.3329910300672054,,0.9999925494194031,24117248.0,1219.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,11,completed,7.843509566038847,0.058494266122579575,0.8142376355826855,1.1725973784923553,1.1903973259031773,,0.284762442111969,22282240.0,0.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,12,completed,7.269371297210455,0.05992767959833145,0.8184830509126186,1.1377443224191666,1.1722596250474453,,0.9999749064445496,21495808.0,4185.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,13,completed,5.973100110888481,0.043213341385126114,0.51242770627141,0.6313317120075226,0.6693983040750027,,0.999983012676239,11534336.0,1399.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,14,completed,5.29436158016324,0.036862630397081375,0.5707998648285866,0.8009688034653664,0.8826406411826611,,1.0,15466496.0,8349.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,15,completed,6.721401680260897,0.051340486854314804,0.5806300193071365,2.5210349150002003,1.2162968888878822,,0.7500216960906982,22282240.0,5859.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,16,completed,8.155875336378813,0.0496569462120533,0.539202868938446,1.3418178595602512,1.3930166959762573,,0.4989856481552124,24903680.0,315.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,17,completed,9.76865978911519,0.08245183899998665,0.983808096498251,1.5339609123766422,1.762503083795309,,1.0,29622272.0,4920.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,18,completed,9.00115367770195,0.07305111363530159,1.4720069728791714,1.4077979773283005,1.5603269413113594,,0.9999963045120239,27262976.0,14898.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,19,completed,9.293839655816555,0.060500625520944595,0.821891937404871,1.251429744064808,1.7765175737440586,,1.0,24379392.0,6719.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,20,completed,9.252413496375084,0.08962243795394897,1.488932829350233,1.5277210772037506,1.7274827770888805,,0.9999983310699463,28573696.0,1624.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,21,completed,13.083266030997038,0.06527383625507355,0.8600923754274845,5.088530041277409,1.7104794457554817,,1.0,23330816.0,3719.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,22,completed,13.323905762284994,0.05248826742172241,0.783820167183876,2.0598822943866253,1.2083708234131336,,1.0,21233664.0,2290.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,23,completed,15.989263989031315,0.06134103611111641,0.6369997039437294,3.2931542173027992,2.6276226975023746,,0.9991538524627686,42205184.0,1042.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,24,completed,11.759906180202961,0.05831042304635048,0.805203877389431,1.3041148968040943,1.2646428495645523,,0.9999452233314514,23330816.0,9086.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,25,completed,11.215998459607363,0.05419458821415901,1.0510224178433418,1.3033466264605522,1.4204757027328014,,1.0,25690112.0,12071.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,26,completed,8.293458446860313,0.08148566260933876,1.412088643759489,1.4488576911389828,1.552972700446844,,0.9997454285621643,28049408.0,4137.0,maximum_native_class2_probability
dynunet-control10k-seed0,dynunet,27,completed,8.780257865786552,0.06201743334531784,1.0070594064891338,1.3994927667081356,1.6536186635494232,,1.0,27525120.0,4576.0,maximum_native_class2_probability
